9.999501074450463101e-01	9.909562081502525446e-04
9.999492459824973478e-01	1.007337260806587340e-03
9.999482182080751125e-01	1.026598006659674208e-03
9.999470189327234193e-01	1.048701051116322520e-03
9.999456421102389525e-01	1.073607652432420449e-03
9.999440808110197088e-01	1.101279153980113095e-03
9.999423271922922574e-01	1.131678371990728696e-03
9.999403724648096015e-01	1.164770892558243979e-03
9.999382068560167536e-01	1.200526242080002465e-03
9.999358195696858020e-01	1.238918906379105761e-03
9.999331987420215784e-01	1.279929184552581296e-03
9.999303313942529137e-01	1.323543873378946580e-03
9.999272033817224736e-01	1.369756786392947907e-03
9.999237993395031499e-01	1.418569118224649855e-03
9.999201026245739810e-01	1.469989669442276024e-03
9.999160952545999015e-01	1.524034950033416802e-03
9.999117578433689424e-01	1.580729181019052297e-03
9.999070695329551617e-01	1.640104213794196623e-03
9.999020079226837998e-01	1.702199385924283142e-03
9.998965489949910301e-01	1.767061330584820912e-03
9.998906670382810002e-01	1.834743754869709283e-03
9.998843345668978477e-01	1.905307200025248282e-03
9.998775222383395889e-01	1.978818794460394416e-03
9.998701987678575431e-01	2.055352008262066685e-03
9.998623308405896193e-01	2.134986415990270617e-03
9.998538830213913320e-01	2.217807472790383691e-03
9.998448176625323036e-01	2.303906307361673969e-03
9.998350948094343327e-01	2.393379534064796026e-03
9.998246721046312180e-01	2.486329085425486793e-03
9.998135046901305278e-01	2.582862065477337533e-03
9.998015451083592797e-01	2.683090623758853984e-03
9.997887432018680576e-01	2.787131849312708687e-03
9.997750460119665394e-01	2.895107683702050766e-03
9.997603976764463107e-01	3.007144851835580161e-03
9.997447393265426197e-01	3.123374809257578426e-03
9.997280089832644157e-01	3.243933704492028575e-03
9.997101414532056918e-01	3.368962355014741648e-03
9.996910682239339430e-01	3.498606235450425241e-03
9.996707173590221318e-01	3.633015476641560711e-03
9.996490133927736776e-01	3.772344874303938667e-03
9.996258772246577884e-01	3.916753906062642697e-03
9.996012260134523597e-01	4.066406755746824336e-03
9.995749730710623560e-01	4.221472343907771603e-03
9.995470277559570516e-01	4.382124363609549850e-03
9.995172953661480841e-01	4.548541320622909861e-03
9.994856770316069561e-01	4.720906577229817304e-03
9.994520696060011922e-01	4.899408398917065241e-03
9.994163655576165928e-01	5.084240003302546891e-03
9.993784528593159244e-01	5.275599610696740313e-03
9.993382148773825024e-01	5.473690495754992419e-03
9.992955302590903477e-01	5.678721039723379389e-03
9.992502728188441541e-01	5.890904782822652813e-03
9.992023114227432945e-01	6.110460476351542262e-03
9.991515098714283116e-01	6.337612134122749645e-03
9.990977267810898788e-01	6.572589082872846815e-03
9.990408154625374237e-01	6.815626011311467364e-03
9.989806237982497006e-01	7.066963017495912595e-03
9.989169941173540179e-01	7.326845654235081273e-03
9.988497630685164719e-01	7.595524972241950341e-03
9.987787614907513989e-01	7.873257560766580565e-03
9.987038142821983433e-01	8.160305585452854241e-03
9.986247402669445883e-01	8.456936823171107634e-03
9.985413520600109338e-01	8.763424693587025180e-03
9.984534559306506019e-01	9.080048287233476872e-03
9.983608516641462316e-01	9.407092389857856646e-03
9.982633324223235682e-01	9.744847502822099120e-03
9.981606846030287583e-01	1.009360985933675618e-02
9.980526876988483620e-01	1.045368143631404158e-02
9.979391141553730638e-01	1.082536996162800254e-02
9.978197292293328191e-01	1.120898891657279468e-02
9.976942908469490501e-01	1.160485753331269576e-02
9.975625494628681533e-01	1.201330078712021208e-02
9.974242479200537970e-01	1.243464938320096649e-02
9.972791213110275832e-01	1.286923973790685821e-02
9.971268968408562028e-01	1.331741395414152637e-02
9.969672936922887585e-01	1.377951979076494880e-02
9.968000228934532636e-01	1.425591062580727937e-02
9.966247871885208776e-01	1.474694541330501610e-02
9.964412809117487724e-01	1.525298863357641733e-02
9.962491898653098588e-01	1.577441023675676610e-02
9.960481912013157135e-01	1.631158557941849579e-02
9.958379533084357194e-01	1.686489535410568355e-02
9.956181357035115420e-01	1.743472551161748957e-02
9.953883889285619624e-01	1.802146717588050395e-02
9.951483544535687509e-01	1.862551655125587943e-02
9.948976645854319401e-01	1.924727482213349841e-02
9.946359423834749691e-01	1.988714804467194702e-02
9.943628015818830601e-01	2.054554703055072248e-02
9.940778465194486380e-01	2.122288722260859059e-02
9.937806720770021585e-01	2.191958856225019459e-02
9.934708636229004908e-01	2.263607534851200948e-02
9.931479969669446684e-01	2.337277608868766621e-02
9.928116383231035957e-01	2.413012334042263091e-02
9.924613442814127495e-01	2.490855354519824760e-02
9.920966617894262374e-01	2.570850685313601225e-02
9.917171281435941399e-01	2.653042693906407581e-02
9.913222709909472741e-01	2.737476080979948934e-02
9.909116083414650777e-01	2.824195860261221117e-02
9.904846485915114185e-01	2.913247337484895644e-02
9.900408905587203545e-01	3.004676088470848924e-02
9.895798235287202038e-01	3.098527936317307940e-02
9.891009273140813907e-01	3.194848927711475134e-02
9.886036723258786463e-01	3.293685308360930208e-02
9.880875196582566966e-01	3.395083497550555746e-02
9.875519211863901248e-01	3.499090061831215681e-02
9.869963196782253201e-01	3.605751687847979364e-02
9.864201489203919815e-01	3.715115154317176482e-02
9.858228338586698669e-01	3.827227303163217853e-02
9.852037907533902628e-01	3.942135009827646419e-02
9.845624273501473178e-01	4.059885152764564770e-02
9.838981430661891681e-01	4.180524582138200190e-02
9.832103291928484534e-01	4.304100087739976682e-02
9.824983691143643894e-01	4.430658366144203664e-02
9.817616385434364545e-01	4.560245987123106443e-02
9.809995057738364332e-01	4.692909359343561126e-02
9.802113319503930056e-01	4.828694695369620260e-02
9.793964713566452041e-01	4.967647975996554444e-02
9.785542717204441798e-01	5.109814913943719339e-02
9.776840745377627373e-01	5.255240916935314394e-02
9.767852154149493371e-01	5.403971050199546378e-02
9.758570244296439489e-01	5.556049998418459424e-02
9.748988265105418272e-01	5.711522027162165699e-02
9.739099418361710780e-01	5.870430943842697147e-02
9.728896862528141343e-01	6.032820058224358517e-02
9.718373717116803867e-01	6.198732142528681766e-02
9.707523067253962523e-01	6.368209391173723644e-02
9.696337968438523136e-01	6.541293380188618889e-02
